阿乖不乖___,
南城粮满仓,
长治吃货团,
贝塔25,
心动的椅子,
雕妹白亦,
believemyself-_,
kong小in,
阳光阿宇,
隐狐狸199801,
WhenIlookatyou,
用户7835163395,
平平安安欣2022,
zhuoyue201512,
赛博僵尸不吃脑子,
老窝山顶洞人,
九思汐,
用户7308205896,
刘林欣Lyra,
咖喱熊Ada草莓猫,
还星星予你的夜空,
槿瑾谨堇,
比特币布道者,
想打排球也打不了了,
山吹葵花,
白月光柒柒呀,
金橙木木,
Mrs_ApplePie,
小幽you,
用户7563057277,
昂其哇伊赞,
云南-刘为飞,回复@藤子茶美少女 的表态:[鼓掌][鼓掌]//@云南-刘为飞:[鼓掌][鼓掌][鼓掌][鼓掌]#李子柒紫气东来# 
带上儿子行走天下,
我还能吃下一条皇带鱼,
爆浆鸡排乃酱,
travelinglight_life,
用户7951157948,
用户6065357423,
2022年国泰民安,
一根凶简,
黄金快刀,
长瞳逐兔猫小飞,
战无其二福运昌隆,
在落日谷学粤语的金毛,
想何入非非0416,
LuciaO_o,
艾吃西红柿,
lumiiniya,
阿依哦啊,
piu你中枪了,
euiiiua,
奕心暖暖,
和平来了他们走了,
筱筱小舍,
大浪涛天119,
没有猪肉的猪肉干,
弓長張冷若冰霜,
用户7305515770,
小羊咩咩向阳生长,
林季子_,
果果吃橘子1217,
阿礼泽然,
如果爱p1,
Joss丶進,
幸福快快降临我手边,
leeky_lucky,
用户7525905183,
烟火烂漫2021,
青鸟还川-,
糖粥炖雪莲,哈哈我们是大胖橘吗[doge]//@不吃辣饼:我滴妈呀熹妃回宫
用户6238490151,
容与天下,
moneygod在哪儿,
__当时明月在,
KINEEEEEE,
河马在哪里na,
ihyambf,
Liantao1224,
那时乡村,
琦琦幸福在行动_95101,
农业强-农村美-农民富,
electrici6495680888,
Awa-L,欢迎归来@李子柒
燕归来2901169665,
非黑白即灰-,
手机用户2191028611,
小南瓜不抠脚,
用户6295602616,
sandypebble,
晴天贝壳串,
5喜洋洋7,
火石009,
婷婷爱哭鬼,
Lucky一日看尽长安花,
小羊咩咩向阳生长,
梵天0927,
janelucky101,
北巷末港,
诸神寂灭凌祁,
大田斗MAN,//@范勇鹏-:很高兴李子柒归来
不要姜蒜香菜不要,
听歌剧的蝴蝶,
圆子YTZ,
流露真心的糖心蛋,
鸿福hf,
螺丝先生Jack,
莫问归去来兮,
归家洗客袍track,
霉霉呢,
无聊有味,
嘉俊J罗,
许月知,
祖国的花骨朵s,
爆炸小绵羊111,
晓晴的小太阳拥有无限能量,
香辣海苔芙·,
墩邦尼福猪猪,
厚厚捏捏,
李-Roy-柒,
Buyssw,
五弦归音·小,
法号无想,
枝识就是力量,
Hyunhee25,
天晴一起去看海2,
周小绿Midori,//@l鱼苗I:我天 她回来了//@小狗斯特:这个赛道还得李子柒卷啊！！
XYXY_2006,
-芯yi-,
夏湘彤,
滢火微光,
zlikeolike,
-云朵很甜,
0KOEHLER0,
鹿杉Lu,//@鹿杉Lu:这么多年了 太惊喜你的回归了 依稀记得看你的时候是高中 现在大四了马上也要考试啦  希望能和子柒一样守得云开见月明  一战上岸[打call][打call][打call]
老區9,
用户6211647846,
乖崖55555,
love限量款敏敏,
分我一点草莓酱920502,
柏芭草,//@O到想娶-A到想嫁:川普16年11月第一次当选，她也是同年同月火起来的。这回又是同年同月回归。好巧。
我不想再焦虑这个昵称,
柏芭草,//@苏堤春晓杨柳绿:她也不喜欢金水，木火来啦！欢迎回归！！
糊涂涂吖-超爱太康小狗版,
L__Gem,
佳妞儿蜜o,
tsuki___109,
木阳圭,
阿熊与阿能,
点A的思乡之情,
XIewAnFeI3,
ELF是喵酱,
爱吃糖的老干妈,
Tbpilafree_12,
饲猫少年·85,
xiao小郑郑,
石前镁爱,
榴榴爆榴莲披萨,
陶TYM,
太厚麻麻,
用户x20hrm1pdb,
马小花Liya3837,
风朗雨清,
WJ静桓,
路从今夜白-w,
用户6201215152,
肆囍伺福,
山阳震讯,
鲨人_不wink,
e_隔壁小王,
好人一生平安821203,
善良蝴蝶谈恋爱,
-漂南浪北野阿诗,
北陆风烟,
整形医生庞力,
泰国宋慧乔,
琴吟七月Cyari,
箱子女士,
Value-ing,
历莉粒粒,
爱喝花草茶的人,
HYDRTTKX,
晨晨-1130,
竹林山下有人家,
Lihui放下,
薄荷绿幸福,
秋迟今天暴富了吗,
unicorn_游牧,
Deamer-嘉,
小女花,
王宁wnwangning,
宋三毛_,
邓静月09775,
山清若水2020,🌹🌹时隔三年 幸好李子柒还是“李子柒”@李子柒 
用户8239631518,
峰峰-lu,
-A嘉-,
陈运的博,
草花小K,
CRR890327,
用户7496709371,
太极廖子云,
木棉6473273531,
早a晨b,
圈圈儿和笛子,
自立自强自爱1,
Davidjun-2021,大漆  2021中国非遗年度人物  @李子柒  传播中国文化，讲好中国故事，活出中国人的精彩和自信。
wei见月寒日暖,
镇巴团青,
周家2小姐-Josie韵,
甜甜圈的布丁狗,
可以123xg,
用户7957932238,
手机用户2907025445,
为你写诗Summer,
雨后天更蓝919,
飞鸟与蝉-gbzm,
抱梨斋主人,
用户7773131089,
砂糖橘子粥铺,
冬冬冬冬天吃冬瓜,
amel-cy,
下一个贰十,
不负好好年华,
用户7582926780,
单单雅雅,
前狼假寐,
踮起脚尖跳舞的小尾巴,
咯咯哒lovely,
菜菜粒粒,
冲浪大吗喽,
且听风吟忆秦娥,
泷泷下次见,
没错我就是男宝妈,
灵动柚子爱追星,
Gigi_Rosie,
摘樱桃的月,
BadMax多米,
鐘SSir,
今天睡眠好么,
财生财有道,
mirrorlyr,
刺眼的透明,
青葱蚁喋,
QiuQiu_深圳,
用户7911210147,
Eva朴朴,
程辉燕,
北方清晨2009,
卖安利的磕学家,
H依然的人,
邹一凤_FHDEZOU,
知了该叫了哦哦,
花花橘yeah,
小朋友杉杉,
蒲公英纷飞的思念,
看不懂的他,
吹晚风看日落啊,
风乱乆,
末198776,
月泽包子,
微醺小仙,
贝贝54080,
ALicevolC,
胖头大桔,
都合于道,
Minus_Night,
方玲0802,
只想爆富的小仙官,
困土豆泥-_,
伊凡inform,
deerjune,
爱吃鸭蛋黄的姑娘,
陈星星可开心了,
酩箜赤露,
贵元007,
用户7543026904,
WanR0,
夢想家温远路,
长命富贵花轮君,
蕃茄教吃货独樂子,开心开心。//@-水蛋蛋-:看到奶奶眼泪都喷出来了[泪][泪]以前的视频都盘包浆了终于回来了！！
咻咻咻靠谱,
sunnyzhou007,
梦想成为自由的人,
上善若水850220,//@期货小月:看到婆婆依然身体健康，景物依旧，一切又回来了
枫叶7373757791,
小一姐姐yiyi,
gdyzzrer,
不能替代,
Stark娜,
学院里的圣诞快乐,//@GamEC111:特朗普当上总统，守望先锋国服开测，faker世界赛卫冕，李子柒继续更新视频，家人们我回到8年前了[泪]
爱捣蛋的菲菲,
羊sir呀,
咋回事我就想改个名,
新出版张金,//@李鲆:欢迎回归！
秋染汐雨,
YUYU雨过天晴,
Sevspace,
-成竹在熊,
我对谁都好,[可爱]//@魔法师蛋小丁:[泪]她更新了。
还剩一个铜锣烧,
Zz--y2,
霓裳可爱多12,
魔幻小导师,
赫小兮的博,
天空月儿圆,
一剑横天百世空LXJ,
yyssYYSS呀小土豆,
用户i18apg3qp3,//@用户i18apg3qp3:一值在等你
落入小尘埃,
持续变美ing,
不妄作劳啊,
生腌月亮多交几个人类朋友,
小常咬一口,
默念微凉1989,
郑的很开森,
VER______,
枝尕,[打call]//@是大银啊:噢噢噢噢我最佩服的女人她回来了
Angel斋菜,
丛林增长期,
爱的海洋a853121,
蟹的路线,
包包不大人Orz,
SecSoul小逗比,//@矮周迅:这一期作品真的太有深意了，从选择漆器作品，到整体视频的隐喻，画面的结构等等，全都是李子柒式美学的体现。随便截图都可以做壁纸，美的让人失语！另外，关于麒麟回头有很多说法，“麒麟回头，万事不愁”，“麒麟回头百病消”，我想子柒一定是希望奶奶能够平安吉祥，万事如意。好用心啊！
麻麻耳机找不着,
七岁的海螺肉哟,
fly_平凡先生_,
fly_平凡先生_,
我就不写呀,
馮赌必赢大,
潇洒姐姐2011,
B哈酷,
hiAaa_orz,
有灵魂的经适男,
飞花柒陆,
给你糖l给我抱,
cathay4018,
默默幻影,
布鲁托卡卡,
用户7780972516,
Busy_BZ,
IIamadoctor,
用户7618203119,
Kasumi祁,
小小文ne,
睡莲201611,
冲浪少女有点强,
石头哥哥2025,
nicolas曾晖,
忘记旧微博密码了,
-Jiaaaa-,//@矮周迅:这一期作品真的太有深意了，从选择漆器作品，到整体视频的隐喻，画面的结构等等，全都是李子柒式美学的体现。随便截图都可以做壁纸，美的让人失语！另外，关于麒麟回头有很多说法，“麒麟回头，万事不愁”，“麒麟回头百病消”，我想子柒一定是希望奶奶能够平安吉祥，万事如意。好用心啊！
爱笑的眼睛XCDH,
散散酱酱酱,
怡然喜悦-王怡,
玻璃随缘刷屏,
康永1949,
卡卡微驱动,
macco201901,
soon小树定理,
一只暖暖的喵,
上善lilianmf,
祥途198209,
柠檬是一只金渐层,
一朵安静的烟花,
李梅芳2003,
守护全世界最好的凯咪,
_maoooooo_,
monerate,
机灵鬼马哒嘉,
不畏将来的中年少女,
劳拉儿,
十八子月巴姐,
鞋子特大号就是我,
老顽婆,
用户7499497182,
Mr丶尐影,
kitty阿咪,
麻辣小泡弹,
xiaotianshi210,
仙仙_fifairy,
李松溪,从中国历史文化的角度考察 ： 浙江：广东： 福建三省不可交！它们都是利益决定一切！山西：吉林：江苏重利益也不可交！  其他省都可以交！你是太年轻！不知中国式的人情世故！[哈哈][哈哈][哈哈][汗][汗][汗][允悲][允悲][允悲]//@李松溪:[鲜花][微风][微风][微风]
藏了个谜,
_三千娑婆_,
CWV天明,
赵大改nini,
爱韩语的燕子呀,
用户6035701323,
新思财经,
蓝珊瑚ss,
助人为乐的cloud-6,
爱乒快乐多巴胺,
仙女味的柠檬精丶,
Ruthtina01,
吹吹夏天爱吐槽,
青晏为卿君,
山山而川-chuan,
Eavan欢欢,
小熊不腻-ice,
白沙没有糖,
捡了芝麻丢了菜菜,
廿之廿之,
smalllogic,
lelinaaaaaaa,
小卷头苏,
用户7921722206,//@鸟叔操盘:李子柒都回来了
夏夏夏-夏夏天,
外星人的独家记忆,
-一袋甜蕉-,
Alisa_昭昭,
六鹅是一只快乐的米老鼠,
Gaoshenyan,
真水无香xc,
鸡婆不怕晒,
小鱼儿528528,
格格小主儿423,
调查师AC,
骂人猫咪,
飙飙飏,
睡不醒的清和道长,//@白云出岫 :有鸟止南方之阜，三年不翅，不飞不鸣，嘿然无声，此为何名？
8090a11,
从彡峻霖,
lllgeng,
大雯子2019,
pigspace,
谁来爱可爱的我-甜心版,//@谁来爱可爱的我-发财版:转发微博
方糖不吃彩虹糖,
香港蟑螂时代垃圾,
你不像她hh,
Ss517302,
新街口南路,
AN远征,
新新向娅,
ShirlyWang,
疏篱小圃,
做一名和谐的FANs,
ohh小姜饼干,
陆大信,
本年度最幸运的欧皇_,
用户7137631457,
风情小辣椒-sara,
咩话你话咩话,卧槽//@十二狗-:[good]//@昨天的潇洒老板娘:竟然看泪目了。嬛嬛！是你吗！//@贫困生活方式博主:大好！所有的中仿低仿受死吧
中老年愤青一枚,
筱萌忻,
谁来爱可爱的我-发财版,
小庆哇,
西洲杏子红,
竹舞伊人,
layla王,
wxh55690787,
桃李不言201310,
-XXLNG,
没有馅儿的团子28275,
旧城已空旧梦已逝2015,
後樂,
骆GuangHua,
wxh55690787,
用户7816746925,
陆昀昀,
Lementree子宇,
22小时都在可爱,
素心人的小屋,
Nanana拿来吧你,
太平小宇宙,
指尖缠绕红线,
一杯梨汁儿Cc,
兔毛毛儿乖,
一只可爱的小小栗子,
你好哈哈哈aaa,
风里希胡子先生,@李子柒 “漆”同柒，“衣柜”同“已归”，停更三年，历尽艰辛，子柒已归，这应该才是真正的传统文化创造者[赞]
C泽宝,
狐狸狗勾甜美鹿和虎墩,我服了//@GamEC111:特朗普当上总统，守望先锋国服开测，faker世界赛卫冕，李子柒继续更新视频，家人们我回到8年前了[泪]//@不吃辣饼:我滴妈呀熹妃回宫
机智山莓爱修图,
童心_彤心,
风月适之,
汤圆yeyuan,
hahahaMarianne,
强哥的关系,//@水獭otter:[给力][威武][鼓掌]//@晓猪猪-爸爸:#李子柒更新# 她回来了 一切都回来了。
爱画画的三三,
江滨柳和夏,
用户7302418478,
乡村四月美如画,
小鸡汁子,
开心幸运草-抗日版,
桃花源里的阿妞,
冬天memory,
RegeditWB,
川山甲WGP,
小鱼在唱游,
用户18205700,
猫猫也不知道诶,
星辰大海红旗飘,
用户6870718749,
琴晚晚不会绾,
梦回路上,
那些年栀子花夏,
發潮丶,
年年Niah,
就是最不会起名字了,
到处溜达的猫三爷,
七月的烟火gj,//@金融散人:欢迎回归
岁月的约定2020,
李松溪,
来来去去小窝,
DBC7独立广播,
jessica0727,
用户7896500747,
秀鬼xg,
1x0i0n7g5yi,
以安ALice,唯有热爱才能成就成就[心]//@以安ALice:经得起繁华，耐得住寂寞，沉寂三年，#李子柒#更新作品，三年中陪伴家人，继续学习技艺，这就是实力！真正的热爱是装不出来的，也是经不起资本长时间包装的！继续优秀吧，沉浸在这样的生活文化的创作中，自己享受也让大众享受[赞][赞][赞][心]
鑫鑫圭,
balsam2018198806,
交通寰舆,
月舞畵星摇,
JONES_朱,
多肉桃粒粒,
zc蔡小坤,
Terry11K,
天边的那一片花海,
用户5717811019,
77Chiron,
庐静8852,[嘘]//@青岛海边牙医Olive:感动到哭
CocoCeline,
马尔代夫的马面面,
其齐超可爱,
越来越不像山口百惠,
用户7166456088,//@石静遐:先转后看[心]
春天花会开20122011,
春天花会开20122011,
wHaTsaMbEr,
心随飞鸿Rachel,
陶陶家源源,
sitake羽扇纶巾,
净拍-亦新,
季微明007,
红烧狮子不要头,
夏天的苏苏_,
A乐意李女士_,
言瞳_tong,
YoloYaaa,
99的留学笔记,
芍药寄相思,
悟心-念宗,//@浪子言科技:[允悲]记得我刚做自媒体没多久的时候就看李子柒的视频，原来已经这么久没有更新了吗。#李子柒开始清库存了##李子柒停更原因##李子柒回归#
什么时候去WACKEN,
贰拾贰月花,
用户7288229063,
张家译呀,
锦鲤鲤鲤鲤鲤鲤鲤li,
果冻布丁789,
枫阳JCW,
用户7425951236,
不完成目标不改昵称,
正男乀,
呤啸徐行,
该我发财啦_,
万物皆可爱的,
2026年一定上岸省厅,
zyoudeo,姐姐终于回归了[可怜]小号也立马关注[泪] 另外灯灯你好[哇]#susu福福# #苏新皓登永一#//@不吃辣饼:我滴妈呀熹妃回宫
释丶怀love,
吾家小惜,//@松松0906:真好[心]
云飘ZY,
winnie擦亮眼睛,
anni_0423,
Lyric02179,
黄色是给我看蓝色是我,
我就是爱人工智能,
用户7200533537,
小亚先生,
_杀死_,
小老虎为大西洋写情书,
我的狗狗嘞,
晓玲44,
左右然89757,
花儿朵朵48376,
五边六点三波结构,
贝壳风铃rainbow,
米可小慧,
樱桃CherryBee,
LL52366,
钞开斗雨筏舟2052吴精吴蒙,
尤金没钳啦,
以安ALice,
Puka的起司_,
公路假日,
三初五零壹伍零孤,
花瓣雨20150310,
你可爱的小病患,
春姀行挽,//@三五年时四月中:这个真是//@不吃辣饼:我滴妈呀熹妃回宫
约素凡尘录,
卿兮月兮,
老玉太,
乔一樵看一看,
行走的小鱼干_,
甜豆子的心灵奇旅,
步步妈妈一一二胎接男宝版,
是荟荟呀7,我爱的你回来了，@李子柒
用户6267910890,
蒲公英的飞行-,
UpdowN__,
Z裕滨,
hyyyyyy_悦兔,
羡妮雅宝,
是豆得儿呀,
秦渔x,//@暗室四知://@不吃辣饼: 我滴妈呀熹妃回宫
嘚吧嘚啵,
Rainbow笑笑721,
彦儿D零碎记忆,
有意义的工作,
梦想家后海,
仪龙舞影,
芳糖小框,
LyingintheSun1007,
南方-黑土,
孙跳绳DawnSoon,
勤劳的小小鸟2011,
短腿大屁股的孩纸是,
手机用户3199530205,
银杏叶啦啦啦啦,
康燕囡宝,
小游同学不可以再吃了,
我老公在外貌美如花-,
taroxm,
旺七音,
猫猫张猪猪,
嘟嘟不爱喝冰水,
情绪病一nn,
爱上猫的鼠小辉,
暮挽清,
聆夏2015,
潮濕啲記憶,
无盐的拮据,
社恐小美摸鱼版,
汪汪爽爽,
原则1967,
小小尘花,
橙子汐颜,
Z-XL龍,
audrey1207,
TC-Fang,
鱼之清欢,
子予成人墨爱其身,
p-zzss,
亦恕721,
狮子山不眠夜,
健康快乐天天有,
luckyjoying198106,
冬天能不能再温暖一些,
奈咕咕啊,
心宇成空,
饼干之de包包,
狂奔薯条11,
大源天子,
我是大欢呀咦呀嘿,
偶尔一启发,
群买买小能手,
酸酸田田就是,
永不驰于空想,
粤兒Yure,
林泉烟霞,
良莠_yooo,//@风漾__:风雪压我两三年，我笑风轻雪如棉
童话故事521,
尚月禾玉,
伊人倚梦l,
一想你就肚子痛,
半颗糖的五分甜,
童话故事521,
ttecho2011,
用户7748236605,
骑翼龙的阿波罗,
三七麻麻,
虎啸空山惊雷破梦,
芭拉芭拉魔仙女王,
Sanone一,
有空多学习啊,
Sanone一,
大黄鸭君啊,
三五年时四月中,这个真是//@不吃辣饼:我滴妈呀熹妃回宫
用户6304500356,
咖喱420,
美美娜丽莎,
没有圈圈圈呀,
PWYBZ,
rrrrerrita,
同城精选,
峰之恋人娜娜,
月眠江晚,
bill356,
用户7962882850,
冷冷冷冷冷爷,
米米的疯乐园,麒麟回首，万事不愁//@米米的疯乐园:转发微博
炫饭怪,
用户7828679759,
揣一口袋的光,//@屁屁挖掘机:哇李子柒回来了？！
我爱紫色77_981,
-不见远山_,
朴通人-mc,
阿阿志志丶,
某哦哦哦咯哦哦哦,
wukong_123,
囧囧家有囧囧囧,
提灯映星月,
十佳sj,
我喜欢爱笑的女孩,终于回来了，等好久了@李子柒
会长是我吗,
lune_shine,
第七巻,
honey雨后彩虹-365,
阿里娟娟vv,
冬瓜青茶不加料,
橘枳汁芝栀,
行者biubiubiu,
蟹尔炖枯桲,//@用户rsfav18309://@补课老师今正疯:柒妃回宫
爱吃瓜的人呐,
Cizen一定会辞职的,
软大喵爱啃菜,
溪C1130,
Bell和Zoe,
财_宝贝,
豪爽金毛想事情,
朱冬梅V,
黄冈大城小事,
栀然儿,
佐登妮丝上市集团人事部,
圆不溜秋_望天涯,
小猫吃,
等待整个冬天T,
看菜菜吃菜,
冬天的薄雾,
用户5380560132,
月球住民,[熊猫]//@唐史主任司马迁:时间真是奇妙的东西
向日葵7588,
用户7858645526,
魏你而甜fly,
小璐姐的小跟班,
周周出玄晶,
来一扎啤酒吗,
霖柏锐,
Dreamer草堂,
亦尺,
夏末Seven-7,
挽安宁,
無理取鬧_3352,
用户6797050600,
自在独行Y,
腊梅花开开心,
摇曳里到旷野到晚空,
乒乒乓乓1031,
朝花惜拾io,
后知后觉ioO,
馨星Xinxing-2,
栗子鼠鼠,
锦鲤鱼222,
云舒倚星鸾,
我就是个小肉团,
用户6173541102,
荷色的梦,
加油冲冲冲202410,
24时碎碎念,
惠畅glf,
漓挽w,
一船红桔,
烟水一色,
背完单词就打博德之门,
凉亭LT0107,
lllkhfdfub,
用户6767077825,
青竹鱼书,
豪爽金毛想事情,
世界进入倒计时,
用户7890455522,
安静地做自己63553,
YIP小苗,
-多放一勺盐,
粮食搬运鱼,
沐辰木曦,
多喜长安乐_L,
追风大叔灵灵气,
爱嘉轶真是太好了,
RubyL8899,
早上睡醒了么,
sfsbshsusnsbgbsnsuhs,
超级无敌好运牛马_yyp,
AA阿洛洛哦,
烨不烨吖,
大红红蝴蝶公主昵称被我弄没了,
歪爱碎碎念,
Keruu,
MD_娃娃菜,
桔子酱酱酱酱酱酱,
柒悦云溪,
可乐企鹅2010,//@二三__生活:转发微博
紫柒东来-,
-画楼-,
争取做到无忧无虑,
收之桑榆-Bob,
碧落深处一点心,👍//@珠玮Rita:转发微博
crilly,
大美妞的爷,
呼噜呼噜不,
上芮水堤,
超櫵橘葱葱卷,
这是个很6的姑娘,
杨枝甘露轻盈plus版,
蚂蚁flying,
桃夭为赵姐打Call,
舒白大妖哪,
北宋秦观,
徐小满加油,//@粉笔单淑玲:用心用情做每一个视频[赞][赞][赞]
凌子的小世界,
小冉今天不熬夜,
念灵70,
北斗七哥,
瘗鹤铭1990,
尼歌111,
寻风不留行,
加贝婷儿,
秋风晚来霁,//@红怜前:转发微博
就想当个幼稚鬼,
十一个五,
用户7934396704,
一棵小树要开花Kelly,
如听仙乐_如沐春风,
Hi-小钰er,
是水蜜桃啦_,
小酸奶-Rachel,
猫八lym,
L柳肖肖,
Realllyyy-,
加菲猫的千层饼啊念念,
小咬JC-T,
zheng郑思敏,
两三点雨山前山前,
秋窗续秋梦XJT,
东方余梦,
一之根,
吃苦大神,
guoweiwei一笑,
企划人,
Mastermind202401,//@李子柒:今天没空写小作文啦！过几天忙完了再给大家补上！想念你们！强行么么哒！
君威16,
丁禹兮310720swan,
JH偶尔上微博,
好酷好可爱哒哟,
漫慢_瑛,
oho大婷,
于墟,
kaigg23,
是豆豆妹鸭,
东哥看世界A,
楠山-ns,
guoweiwei一笑,
柳底飞花鸟风月,
lai赖小鱼,
嘎嘣脆的Kenken,
峰高且秀丽,
-依珊菁菁-,
绿杨烟外小寒青,
你不会打嗝,
Cheeeen小up,
一椰暴富ya_,
奇特达辅料,
圈圈圈圈--,
南缘东,
发芽儿悠you,
又见雨辰,
蛋总的丶蛋蛋,//@御龙者DC:复活了？是官司解决了？还是合同到期了？总之多多加油啦！[哈哈][哈哈][哈哈]//@使徒子:[哆啦A梦吃惊]//@风息神泪:刚才十分钟内N个群不同的人奔走相告说更新了。[哆啦A梦害怕]
Ccwillbeok,
SCDYLB,
哇啦早点睡,
前进中的米老头,
弥尔伽美辻,
咕咕哩哒哒,
青衫隱隱qingshan,
用户6125880390,
吃可爱多长大的七七,
阿莎丫999,
小坏zhunier,
ai妳的月_,
布兰克的噩梦,
夏延Muiko的春日拿铁,
迎着太阳的那缕光,李子柒好美//@黄玉玲--话心理:看到这个视频，很激动人心。起起落落的人生，经历了那么多获得和失去，终能够重新再来……欢迎回归
我是莹子呀,
kootinlok1021,
冰牙凉凉在罗耶山,
飛甩鷄髦,
用户7598129596,
猫先生-VITA,
小萌mayda酱,
敏号202411,
米有蛀牙888,
Qoo桃子,
DoctorRoy,
啊是yff小仙女阿-,
在绿色麦田里开拖拉机,
IMEET梅西,
朱炳仁铜官方微博,
如畵i,
用户7940338703,
维修工100108101,
痴花痴瓜X,
TashiNamgyal-SH,
呆兔喵喵酱,[抱一抱][抱一抱]//@裁梦藏心:哇@呆兔喵喵酱 //@MomoChimerakawa:我高中老爱看姐了[淡淡的]
沈勋l,
吴晓弈,
向楼顶走24897,
尼察德森,
就是这个曦曦曦曦,
莲池区立案难,
Zyxi弦儿,
Tracyswb,
最暖的_你,
娱君长相伴,
关东煮小肥兔,
MU_Andy,
旅途的色彩,
一只狸花嗅海棠,
Coocoon_,
楼上是二楼,
悬枝,
键盘子,
小小厨头,
QueenBaby_ZZ,
也听星星,
咩咩羊200907,
N5381Q,
Liyyyiilli,
羽秋黛娅,
行至水穷处12345,
原来我是柚稚啊,
张家宁的精神花园,
时光静好2024519,
其实我叫森蝶,
MinMin-HON,
我一个人的小喜欢,
是小七啦115,失踪人口回归！我以为我看错了 我的特别关注跳出来的那一刻我都以为我看错了，好久不见李子柒，我们总是在等你我们总是相信你，你终于回来了，三年！停更三年了！你知道这三年我是怎么过的吗？我柒姐终于回来了！太激动了！！，终于等到你，我们都还在@鑫肌梗 @好大一个30988 @时尔凌久 @鸡你钛钛美
一晚上最多做几个梦,
按下不婊,
7Palpitate__,
划水妹妹,
艾薇儿iavril,
爱情不是随意许诺,
yttjhxx,
咣咣咣spring,
布鲁巴卜,
fmaZz,
Cheng520900,
红怜前,
初心的牧羊儿,
正版ybw女士,
琦葩说说,
Seeyouinlalaland,
miniHayley,
惠州市金达嘉电子材料有限公司,
先试个十次,
Hailey-moment,
精神財富論壇,
学习者hx,
lul_laby,
用户7886164284,
YXT臻,
冰面上的镜子,竟然给我看哭了//@矮周迅:这一期作品真的太有深意了，从选择漆器作品 到整体视频的隐喻 画面的结构等等 全都是李子柒式美学的体现 随便截图都可以做壁纸 美的让人失语！另外 关于麒麟回头有很多说法，“麒麟回头，万事不愁” “麒麟回头百病消” 我想子柒一定是希望奶奶能够平安吉祥 万事如意 好用心啊
用户5541280251,
喜羊羊68507,
周一潇会很懂事的,
幽灵泉的窃窃私语,
一条会飞的小飞鱼,
Tobebetter12,
大V希,
曾经的逸动,
骑着长颈鹿去玩儿,//@小V:由衷为她高兴
过江龙汤,
我系小太阳sunshine,
honey柯迷C,此女应是天上仙，渡劫来到人世间。 纵使过往千般苦，回眸已过万重山！@李子柒 #李子柒紫气东来#
小野马SH,
格格巫gxq202303,
木子柒-Seven,
一两番茄酱,
慕夏琉年,
令和摆子,
晴天Sofie,
zq谦谦,
临渔客,#李子柒紫气东来# #焕新非遗计划# 这才是初代网红的魅力，中华文化的传承者@李子柒 
傲学73,
常高乐de家,
一点逗比,
用户7923608461,
Fanfarloo,
大头的心情日记-,
安娜with魔法袋,
冬日暖夏朗,
An之行,
用户7825975236,
虎er草,
AMAOOAM,
爱吃茄子-1234,
用户7312318268,
金屋藏着易文泽,
维拉维洛古拉的皮皮,
东方诺若,
-柠檬柠檬不酸了,
初奚寒,
我是小虎子的主人,
2024年争取不改名,
软绵绵的太极拳,
最爱红丝绒和泡芙的辰沫,
i悠悠亦然,//@矮周迅:这一期作品真的太有深意了，从选择漆器作品，到整体视频的隐喻，画面的结构等等，全都是李子柒式美学的体现。随便截图都可以做壁纸，美的让人失语！另外，关于麒麟回头有很多说法，“麒麟回头，万事不愁”，“麒麟回头百病消”，我想子柒一定是希望奶奶能够平安吉祥，万事如意。好用心啊！
小羊不样1215,
Selene_月亮,
完全幸运法则保护我,
晚風携月色入梦,
用户2833689684,
一颗麻辣泡泡糖,
每天说说互联网,
归于平庸黄小姐,
民股业无,
wjf走在更好的路上,
summer-发现生活太美,回复@李子柒:@summer-发现生活太美: 只要能看到你，什么都不重要，我的心里永远都空着一块地方，只为等你[鲜花][鲜花][鲜花][鲜花][鲜花][鲜花]//@李子柒:今天没空写小作文啦！过几天忙完了再给大家补上！想念你们！强行么么哒！
darerskydan,
在沙滩理账单的桃子,
summer-发现生活太美,回复@李子柒:只要能看到你，什么都不重要，我的心里永远远都空着一块地方，只为等你[鲜花][鲜花][鲜花][鲜花][鲜花][鲜花]//@李子柒:今天没空写小作文啦！过几天忙完了再给大家补上！想念你们！强行么么哒！
用户7743241323,
用户7743241323,//@范勇鹏-:很高兴李子柒归来
元气可爱少女王铁锤,
茶农菇凉,
夜航僧,
沿虹飞,
太古开水师OOOO,
阿老师的麦克风,//@BITE咬鸽鸽:！！//@咸DOOOOOR:！//@毛发浓密大赛冠军:李子柒更新了！！！！！！！
BBBOAaaaa,
无敌小苔藓_,
紫琅琊_,//@池淮_:转发微博
开在田野的花,
时钟守卫厨,
用户7656349356,
小跳跳糖吗,
专属小排骨,
我叫七七kiki,
-依海听涛-,
月之瞳Divine,
用户5520139079,
凉子姑娘__,
bjzdf,
池淮_,
術術啊,
娥啁YC,
泡福二嘟,
改个小明子,
妈妈的鑫鑫2009,
人间三月天80379,
摆烂摸鱼每一天,
L碎霜,
旋转喝茶小狗,
欧气锦鲤好运爆棚,
吃不了太辣的小钱,
沐雩三七,
一架尸身,
粉红头盔,
防风inin,
蒹葭-鹿鸣,
轻吻也吹雪,
凯旋的旅行,
路遥马瘦,
张大可2011,
羡渊5,
小青-蝶恋花,
峰之琰,
sunxian归来,
路遥马瘦,
用户6878435516,
Lucie1225,
